Unnamed: 0,name,pname,cityname,wgs84_lon,wgs84_lat
248,依威能源汽车充电站(锦绣尊邸),上海市,上海市,121.32208013105372,30.75454760369308
249,国家电网汽车充电站,上海市,上海市,121.33573449132584,30.74225402170874
250,云快充汽车充电站(上海金山夏宁站),上海市,上海市,121.3378226004983,30.74623210029181
251,星星充电汽车充电站(河滨商业广场),上海市,上海市,121.33746757114356,30.743871975910867
252,国家电网汽车充电站(上海金山区行政服务中心),上海市,上海市,121.33534302195548,30.74612674823962
253,国家电网汽车充电站(上海金山区行政服务中心电动汽车充电站),上海市,上海市,121.33521232580506,30.74593309243559
254,国家电网汽车充电站(上海金山区图书馆电动汽车充电站),上海市,上海市,121.33576442508186,30.74226096242248
255,国家电网充电站(上海金山区杭州湾大道1700号),上海市,上海市,121.34018737346878,30.74793290119878
256,国家电网汽车充电站(上海金山区区政府会议中心电动汽车充电站),上海市,上海市,121.33940041434911,30.743712517152
257,国家电网汽车充电站,上海市,上海市,121.33253844261654,30.73183235313896
258,特斯拉充电站(华润万家-金山店新国标),上海市,上海市,121.33937855324432,30.73086713894308
259,蔚景云汽车充电站(申充华润万家金山店直流),上海市,上海市,121.33946441777914,30.730296272481176
260,特来电充电站(特来电站金山汉庭酒店),上海市,上海市,121.3274732753492,30.73824971124283
261,国家电网汽车充电站(上海金山区世纪城西侧电动汽车充电站),上海市,上海市,121.33171274690952,30.73816867764508
262,国家电网充电站(金山区复旦大学附属金山医院),上海市,上海市,121.32563175058267,30.75825983787737
263,国家电网汽车充电站(上海金山区复旦大学附属金山医院电动汽车充电站),上海市,上海市,121.32570458665988,30.75824470614864
264,特来电充电站(特来电站上海金山卫科创园二期),上海市,上海市,121.31844151900556,30.72932057543444
265,国家电网汽车充电站(金山万达店),上海市,上海市,121.33305093077288,30.75976891119345
266,国家电网汽车充电站(上海金山万达销售中心),上海市,上海市,121.33323450244914,30.760009438571583
267,国家电网汽车充电站(上海金山万达销售中心电动汽车充电站),上海市,上海市,121.33377426765956,30.760449191404
268,依威能源汽车充电站(都乐美食广场),上海市,上海市,121.3330115402203,30.753624213945404
269,汽车充电站(蔚来超充站上海金山万达),上海市,上海市,121.33422454530591,30.757221046954168
270,星星充电汽车充电站(上海石化工业学校),上海市,上海市,121.32124958467566,30.72420278604383
271,特来电充电站(上海金山工商联),上海市,上海市,121.34214324414285,30.74785142868164
272,国家电网汽车充电站(上海金山区规划展示馆电动汽车充电站),上海市,上海市,121.34309927664576,30.747499913249225
273,奇瑞新能源充电站,上海市,上海市,121.34837178638224,30.792068045072376
274,特来电充电站(上海金山百联),上海市,上海市,121.34240872910698,30.73561426363019
275,特斯拉超级充电站(金山百联购物中心),上海市,上海市,121.34304142814412,30.73538425842476
276,国家电网汽车充电站(上海市金山区枫憬酒店公共充电站),上海市,上海市,121.3418388522754,30.73646584439041
277,国家电网汽车充电站(上海金山区世纪城东侧电动汽车充电站),上海市,上海市,121.33444259879074,30.73914503423908
278,康迪汽车充电站(杭州湾大道),上海市,上海市,121.349925125432,30.729098678698897
279,国家电网汽车充电站(上海金山区铁路南广场电动汽车充电站),上海市,上海市,121.3570610537458,30.728617738450545
280,国家电网充电站(上海金山区张堰营业站),上海市,上海市,121.28593756299404,30.80678499431956
281,国家电网汽车充电站(上海金山区张堰镇公共停车场),上海市,上海市,121.28569908032792,30.80541608350488
282,安悦充电充电站(安悦站张堰镇社区卫生服务中心),上海市,上海市,121.2837472269116,30.806390195676183
283,国家电网汽车充电站(上海金山区张堰镇公共停车场电动汽车充电站),上海市,上海市,121.28547047784625,30.80525648771201
284,挚达科技汽车充电站(山磊路),上海市,上海市,121.35396910227212,30.78086806732198
285,星星充电汽车充电站(海鸥大厦),上海市,上海市,121.34763941499196,30.73132636350145
286,星星充电汽车充电站(不对外开放碧海云居直流),上海市,上海市,121.34791682843144,30.73175367779879
287,星星充电汽车充电站(星星充电海鸥大厦充电站),上海市,上海市,121.34784399686764,30.73146994490764
288,星星充电汽车充电站(金山区御龙景苑),上海市,上海市,121.35037746415574,30.76181699119407
289,国家电网汽车充电站(红旗东路),上海市,上海市,121.35386878527017,30.763311616687734
290,特来电充电站(特来电站田园1号),上海市,上海市,121.34538492768756,30.79025113017213
291,挚达汽车充电站(绿荷潭路),上海市,上海市,121.24647850898708,30.82329467251073
292,国家电网电动汽车充电站(铁路南广场),上海市,上海市,121.35708700478877,30.7286636767365
293,国家电网电动汽车充电站(轨交22号线金山卫站P+R北广场),上海市,上海市,121.35912031413768,30.73131937093376
294,易马达e换电电动自行车充电站(红旗东路),上海市,上海市,121.3589447445303,30.76484220186488
295,星星充电汽车充电站(美溪里地下车库充电桩群),上海市,上海市,121.273719044763,30.81588979207981
296,安悦充电充电站(安悦汽车山阳镇社区卫生服务中心),上海市,上海市,121.36707387727296,30.76891632873549
297,星星充电汽车充电站(芳心园猕猴桃种植合作社),上海市,上海市,121.24916431243636,30.8185500689158
298,星星充电汽车充电站(怡神园猕猴桃种植合作社直流),上海市,上海市,121.249512275621,30.817797435759392
299,星星充电汽车充电站(金山区怡神园猕猴桃种植专业合作社直流高低压兼容),上海市,上海市,121.24917634410944,30.818130302053174
300,星星充电汽车充电站(上海长宁橡胶制品厂有限公司),上海市,上海市,121.34549540983772,30.80540261094731
301,国家电网充电站(亭升路),上海市,上海市,121.31668223765456,30.88583158700596
302,星星充电汽车充电站(途安假日酒店2区),上海市,上海市,121.31489666836563,30.89281288552084
303,汽车充电站(蔚来超充站上海天都时代广场),上海市,上海市,121.31495753749124,30.892742811546583
304,星星充电汽车充电站(途安假日酒店直流),上海市,上海市,121.31365264395454,30.89063050953148
305,星星充电汽车充电站(隆亭家园2区),上海市,上海市,121.3106365791578,30.87616358829912
306,南亭佳苑电动汽车充电站,上海市,上海市,121.31391417234916,30.877504682344025
307,星星充电汽车充电站(隆亭家园),上海市,上海市,121.31074633396784,30.876195366298628
308,国家电网充电站(松江区张泽镇南),上海市,上海市,121.2694706154257,30.92961703262922
309,安悦充电充电站(安悦站同建休闲农庄),上海市,上海市,121.32122142580886,30.915400537969767
310,依威能源汽车充电站(世纪花苑四村),上海市,上海市,121.30866428373696,30.94253614559677
311,依威能源汽车充电站(世纪花苑三村),上海市,上海市,121.30880569506236,30.945823935886647
312,松江区叶榭镇井凌桥村村民委员会电动汽车充电站,上海市,上海市,121.25368809780468,30.93223411173373
313,安悦充电充电站(安悦站亭林社区卫生服务中心松隐分中心)(暂停营业),上海市,上海市,121.23201050468504,30.893194196102325
314,联东U谷南区举视充电站,上海市,上海市,121.31364228111816,30.83621895345466
315,金山联东U谷北区举视充电站,上海市,上海市,121.31126341475678,30.838128318199907
316,云快充汽车充电站(上海金山夏宁站),上海市,上海市,121.31191526439424,30.83464008485932
317,国家电网汽车充电站(上海松江区叶榭三角地电动汽车充电站),上海市,上海市,121.3195443245781,30.94961848400425
318,国家电网汽车充电站(上海松江区博伦市场电动汽车充电站),上海市,上海市,121.31433941771262,30.957534682011424
319,国家电网汽车充电站(上海金山区铁路亭林站电动汽车充电站),上海市,上海市,121.35370967456072,30.89651788497048
320,特来电充电站(乡间艺墅),上海市,上海市,121.23532166890912,30.834795353351883
321,星星充电汽车充电站(汇丰馨苑),上海市,上海市,121.2352528642966,30.83218980337744
322,牡丹村活动点电动汽车充电站,上海市,上海市,121.20034954018216,30.886337854238302
323,叶榭服务区国家电网电动汽车充电站,上海市,上海市,121.3035728015956,30.95947225864959
324,叶榭服务区国家电网电动汽车充电站,上海市,上海市,121.30164585643338,30.95927674477211
325,普天新能源汽车充电站(新天鸿名人高尔夫),上海市,上海市,121.20243696593012,30.8721821316628
326,金山区朱泾镇慧农村村民委员会电动汽车充电站,上海市,上海市,121.21378739976402,30.882808439139783
327,上海市金山区朱泾镇温河村村民委员会电动汽车充电站,上海市,上海市,121.21269048754884,30.91403387470967
328,国家电网汽车充电站(上海金山区工业区电动汽车充电站),上海市,上海市,121.30577911653612,30.829419288556743
329,国家电网充电站(上海金山竞衡酒店东侧停车场电动汽车),上海市,上海市,121.30600190061024,30.83814894028648
330,金山区吕巷镇颜圩村村民委员会电动汽车充电站,上海市,上海市,121.26764853092678,30.835024661972707
331,星星充电汽车充电站(金山吕巷),上海市,上海市,121.219838954116,30.832949292674385
332,星星充电汽车充电站(金山区金山吕巷直流高低压兼容),上海市,上海市,121.2198369527272,30.83294329422632
333,国家电网汽车充电站(上海松江区港湾新城电动汽车充电站),上海市,上海市,121.20784489187268,30.930459267902865
334,蔚来能源汽车充电站(蔚来超充站上海金山科创园),上海市,上海市,121.3446003147112,30.83964593011541
335,国家电网汽车充电站(上海金山区铁路园区站电动汽车),上海市,上海市,121.36303347845508,30.831178140564635
336,汽车充电站(金山区冬鼎汽车销售),上海市,上海市,121.4197454405658,30.795834286034683
337,特来电充电站(浦江特种气体),上海市,上海市,121.46081005871454,30.80641281865716
338,象前充充电站(毕克助剂),上海市,上海市,121.47880704406572,30.80985286192524
339,象前充充电站(化工区体育场站),上海市,上海市,121.46074734642248,30.812611218204854
340,国家电网充电站(渔人码头P1停车场),上海市,上海市,121.5137609637028,30.819489844669995
341,国家电网汽车充电站(上海奉贤区海湾渔人码头电动汽车充电站),上海市,上海市,121.51388740002146,30.819487208181016
342,安悦充电汽车充电站(汉高化学停车场),上海市,上海市,121.47039758622252,30.812689592491967
343,Evcard汽车充电站,上海市,上海市,121.4576479984876,30.827157403582323
344,依威能源汽车充电站(海畔家园),上海市,上海市,121.46362681722368,30.827673126759464
345,国家电网汽车充电站(上海奉贤区海湾碧海金沙电动汽车充电站),上海市,上海市,121.54680359519682,30.8266800684774
346,上海市奉贤区体育中心电动汽车充电站,上海市,上海市,121.46421802718628,30.905792515329093
347,国家电网汽车充电站(上海奉贤区多元工贸城电动汽车充电站),上海市,上海市,121.45455061615574,30.904814158757382
348,奉贤区悦华大酒店充电站(南桥南星路),上海市,上海市,121.45335712749085,30.90710504360603
349,星星充电汽车充电站(环城南路),上海市,上海市,121.45400197313114,30.90625203518156
350,云杉智慧汽车充电站(上海奉贤老年大学),上海市,上海市,121.45483085999572,30.911123099232185
351,云杉智慧汽车充电站-上海奉贤老年大学充电站,上海市,上海市,121.454755633568,30.911316808697705
352,星星充电汽车充电站(环城南路1070号),上海市,上海市,121.44628896510366,30.904629066564496
353,挚达汽车充电站(环城南路),上海市,上海市,121.44657165825724,30.90466263144988
354,亿星大厦超级快充站,上海市,上海市,121.45670764168231,30.91725493649496
355,依威能源汽车充电站(乐购奉贤金叶店),上海市,上海市,121.46524146659894,30.914636981259168
356,上海市奉贤区植物保护植物检疫站,上海市,上海市,121.44402221879376,30.89629238000585
357,上海卜蜂莲花南奉店(简单冲),上海市,上海市,121.4707118643436,30.91625874168066
358,普天充电站(绿地翡翠国际广场),上海市,上海市,121.46814218600966,30.92031235325902
359,依威能源汽车充电站(绿地翡翠国际广场停车场),上海市,上海市,121.468266624882,30.919850961368308
360,云快充汽车充电站(悠口文化创意产业园充电站),上海市,上海市,121.46954675546338,30.919911396365844
361,星星充电汽车充电站(奉贤区南桥绿地翡翠国际广场),上海市,上海市,121.46731149949107,30.92064592510565
362,星星充电汽车充电站(星星充电南桥绿地翡翠国际广场充电站),上海市,上海市,121.46885948179752,30.92047919325121
363,挚达汽车充电站(汇智路),上海市,上海市,121.47063536907366,30.919150823816505
364,上海挚达充电站(莘奉公路1985百顺路),上海市,上海市,121.47810877216754,30.915264147968784
365,特来电充电站(上海奉贤大众宸彰出租车示范站),上海市,上海市,121.4740257619476,30.91723737545546
366,星星充电汽车充电站(南方国际),上海市,上海市,121.47970812445536,30.91707769168141
367,特斯拉超级充电站(上海南桥百联新国标),上海市,上海市,121.4802308868261,30.91762488409969
368,万马爱充汽车充电站(申奉),上海市,上海市,121.43403375998108,30.909601656140826
369,上海欣明协通汽车销售服务有限公司电动汽车充电站,上海市,上海市,121.43292018466212,30.9152905502801
370,挚达汽车充电站(秀南中心路),上海市,上海市,121.43440826430098,30.91206580378428
371,特来电充电站(特来电站奉贤实验中学),上海市,上海市,121.43574845734754,30.90532496920667
372,循道新能源汽车充电站(上海奉贤长途汽车客运站),上海市,上海市,121.43809128539928,30.90471733505893
373,循道新能源汽车充电站(众辉路),上海市,上海市,121.43733268557648,30.905011840122867
374,腾势充电站(奉贤卓越百方),上海市,上海市,121.48726495822471,30.913122219012013
375,充电队长汽车充电站(卓越世纪),上海市,上海市,121.48622204526036,30.9156936079648
376,森通智达汽车充电站(卓越世纪中心),上海市,上海市,121.4865361795542,30.91543369244931
377,特来电充电站(上海奉贤卓越百方超充站),上海市,上海市,121.48732718632728,30.913036454447937
378,上海挚达充电站(卓越世纪南港路出口),上海市,上海市,121.4888956326362,30.914609194054687
379,泰那斯传悦坊汽车充电站,上海市,上海市,121.4822676852202,30.92103380667284
380,绿地未来中心电动汽车充电站,上海市,上海市,121.48514404706717,30.91793209722564
381,智场新能源充电站(绿地未来中心站),上海市,上海市,121.485137022619,30.91792807884816
382,星星充电汽车充电站(苏宁生活广场直流),上海市,上海市,121.48545287680165,30.921029180425368
383,万马爱充汽车充电站(上海南桥国际商业广场实业有限公司),上海市,上海市,121.48937616695288,30.91673637146497
384,小桔充电站(上海市奉贤区浦南财富广场),上海市,上海市,121.48605899056152,30.921373770353405
385,森通智达充电站(绿地方舟),上海市,上海市,121.46216285817896,30.927669302469795
386,上海挚达充电站(易买得超市停车场),上海市,上海市,121.46124800667327,30.928648398739742
387,特斯拉充电站(上海奉贤宝龙广场超级站新国标),上海市,上海市,121.45795696998664,30.932194125150403
388,挚达汽车充电站(九华路),上海市,上海市,121.4615880048385,30.928973067844243
389,特来电充电站(特来电站恒公汽车),上海市,上海市,121.4893558336239,30.89601550660101
390,上海贤力运河北路出租车充电示范站,上海市,上海市,121.4438344637104,30.92335506378927
391,乐华汽车充电站（家程机动车检测站直流充电站）,上海市,上海市,121.4425857294232,30.92138479114994
392,度普E站汽车充电站(奉贤区悦丰新苑),上海市,上海市,121.44467324514868,30.925770304674707
393,星星充电汽车充电站(上海鑫香国江淮4S店),上海市,上海市,121.44449348536916,30.9296436527101
394,依威能源汽车充电站(南郊御墅),上海市,上海市,121.47527702124854,30.9284642678084
395,依威能源汽车充电站(南郊宾馆),上海市,上海市,121.4790921475758,30.92717194427704
396,森通智达充电站(恒龙金尊广场站),上海市,上海市,121.48005323425824,30.92992809444368
397,度普E站汽车充电站(奉贤区泰和名都站),上海市,上海市,121.47859421244672,30.929795955240703
398,国家电网汽车充电站(上海奉贤区聚润广场电动汽车充电站),上海市,上海市,121.48118541713583,30.926912170567253
399,依威能源汽车充电站(南郊聚润广场),上海市,上海市,121.48187772658704,30.928123473908745
400,国家电网汽车充电站(泽丰路),上海市,上海市,121.48048761938634,30.93134951386989
401,度普E站汽车充电站(奉贤区悦晟新苑地库),上海市,上海市,121.43758753808042,30.924552751634234
402,上海金轩路充电站,上海市,上海市,121.43720898041047,30.93362272819901
403,依威能源汽车充电站(南郊美墅),上海市,上海市,121.4844387301809,30.927804180022427
404,依威能源汽车充电站(南郊一品),上海市,上海市,121.48769524656424,30.92787478156531
405,国家电网充电站(恒盛湖畔豪庭电动汽车),上海市,上海市,121.48477152698172,30.932266520032208
406,安悦充电汽车充电站(上海贤峰站),上海市,上海市,121.49824300825512,30.90410337154558
407,蔚来能源汽车充电站(蔚来超充站上海雅特兰汇智科技产业园),上海市,上海市,121.49443147641196,30.90226602437557
408,国家电网充电站(上海奉贤区奉贤巴士),上海市,上海市,121.492829346809,30.90683953184938
409,国家电网充电站(奉贤区轨交5号线奉浦站停车场),上海市,上海市,121.4555341205261,30.93122687671697
410,特来电充电站(上海大船酒店),上海市,上海市,121.46820709212844,30.9356774364156
411,国家电网充电站(奉贤轨交5号线奉浦站停车场),上海市,上海市,121.49115549353918,30.91708548038565
412,特来电充电站(上海金昊雅苑北区站),上海市,上海市,121.49869324377389,30.92061598385728
413,森通智达汽车充电站(绿地南桥新苑一期),上海市,上海市,121.46348442525782,30.933292369327
414,星星充电汽车充电站(不对外开放九华新园),上海市,上海市,121.45418921558684,30.932958695707303
415,星星充电汽车充电站(国顺路),上海市,上海市,121.45538042763978,30.93428070475997
416,挚达汽车充电站,上海市,上海市,121.45612512885752,30.93901566644733
417,星星充电站(景河苑),上海市,上海市,121.45548943101778,30.937841852416256
418,国家电网汽车充电站(魏晋文化产业园),上海市,上海市,121.43611434212588,30.926847877361745
419,国家电网汽车充电站(上海奉贤区轨交5号线奉贤新城站停车场),上海市,上海市,121.49161939329856,30.91422755486328
420,国家电网汽车充电站(奉贤区轨交5号线奉贤新城站停车场充电点),上海市,上海市,121.49181810799082,30.91418817279144
421,森通智达充电站(浦泾苑),上海市,上海市,121.49970641815896,30.92613675272396
422,森通智达充电站(佳兆业8号),上海市,上海市,121.41447838931823,30.9073769136457
423,森通智达充电站(绿地智尊),上海市,上海市,121.4559882991476,30.94419726841956
424,蔚景云汽车充电站(申充绿地智尊),上海市,上海市,121.45625195236006,30.945317232854133
425,依威能源汽车充电站(上海南桥绿地铂骊酒店),上海市,上海市,121.45642756697264,30.94397245022148
426,国家电网充电站(奉贤中心医院),上海市,上海市,121.5021432931276,30.924420046937943
427,星星充电汽车充电站(树园新苑),上海市,上海市,121.46560659499744,30.92662485960889
428,星星充电汽车充电站(上海之鱼酒店),上海市,上海市,121.48755199561344,30.93669913025637
429,悠口文化创意产业园充电站,上海市,上海市,121.4345498520602,30.943370511185165
430,星星充电汽车充电站(悠口园区2区),上海市,上海市,121.43556078227604,30.94386487240713
431,星星充电汽车充电站(奉贤区悠口园区),上海市,上海市,121.4355718054243,30.94384890014553
432,星星充电(申亚乐庭),上海市,上海市,121.3968789079056,30.9054108466989
433,星星充电汽车充电站(星星充电庄行新苑4号门充电站),上海市,上海市,121.39259779996658,30.901919463159576
434,星星充电汽车充电站(申亚乐庭),上海市,上海市,121.39680591819484,30.90531690490809
435,星星充电汽车充电站(庄行新苑4号门),上海市,上海市,121.3925818027214,30.901933458515416
436,汽车充电站,上海市,上海市,121.45257671023384,30.957435472092264
437,依威能源汽车充电站(上海芯哲科创中心),上海市,上海市,121.45372138677637,30.950985923573487
438,国家电网汽车充电站(上海奉贤区东捷奉贤分公司电动汽车充电站),上海市,上海市,121.47846422537155,30.86503354906153
439,贤德苑电动汽车充电站(益虫充电),上海市,上海市,121.5094060607464,30.92463237917909
440,特来电充电站(最家空间地下车库),上海市,上海市,121.51196530171237,30.92117385943203
441,特来电充电站(最家空间),上海市,上海市,121.50910518878636,30.922397821148984
442,轺迸电特陛来(九棵树未来艺术中心),上海市,上海市,121.48339957696044,30.94561856695873
443,JAC汽车充电站,上海市,上海市,121.4509118212213,30.96248273450293
444,星星充电汽车充电站(钜庭路1299号),上海市,上海市,121.4099139143162,30.929591842564687
445,汽车充电站,上海市,上海市,121.503139369285,30.954163387315315
446,星星充电汽车充电站(逸贤雅苑),上海市,上海市,121.50455611205751,30.957905375725296
447,度普E站快充站（奉贤区逸贤雅苑）,上海市,上海市,121.50346623933407,30.95772324728436
448,度普E站汽车充电站(奉贤区逸贤雅苑),上海市,上海市,121.50344014280492,30.95776314601471
449,国家电网汽车充电站(上海奉贤区轨交5号线奉浦站停车场充电点),上海市,上海市,121.44248141599282,30.9456212365184
450,森通智达汽车充电站(清雅苑),上海市,上海市,121.50629842523958,30.944524469546543
451,度普E站快充站汽车充电站,上海市,上海市,121.43438701605358,30.961111722984825
452,度普E站汽车充电站(奉贤区尚美苑),上海市,上海市,121.43817559614206,30.961505874730605
453,星星充电汽车充电站(中海云麓里),上海市,上海市,121.39747204116894,30.880559394302665
454,乐华汽车充电站(上海朕芯微科技有限公司直流充电站),上海市,上海市,121.43703715089336,30.95085421614642
455,度普E站汽车充电站(奉贤区金域华府东区),上海市,上海市,121.51579515763866,30.937561120428903
456,国家电网充电站(轨交5号线西渡站停车场),上海市,上海市,121.429777210021,30.954987374196133
457,挚达汽车充电站(东巡逻通道),上海市,上海市,121.42986143849774,30.95399108503085
458,青村镇工农村民委员会电动汽车充电站,上海市,上海市,121.53162142477238,30.91392140322838
459,汽车充电站(蔚来目充站上海中石化望园路站),上海市,上海市,121.46877077801662,30.960788067130576
460,依威能源汽车充电站(逸贤雅苑),上海市,上海市,121.5045380372154,30.958030248023302
461,森通智达汽车充电站(齐贤雅苑),上海市,上海市,121.50164225239423,30.96326452619832
462,星星充电汽车充电站(不对外开放华严开发区管委会),上海市,上海市,121.42864339120682,30.919256961165804
463,开迈斯汽车充电站(乐活青年社区),上海市,上海市,121.43167481738898,30.963091333401724
464,国家电网汽车充电站(上海奉贤区乐活青年公寓电动汽车充电站),上海市,上海市,121.42997581411444,30.9635185945688
465,星星充电汽车充电站(佳源梦想广场),上海市,上海市,121.50848193821022,30.850939705425183
466,星星充电汽车充电站(奉贤区佳源梦想广场),上海市,上海市,121.50838564510698,30.85038374185945
467,国家电网汽车充电站(上海市奉贤区佳源梦想广场有序公共充电站),上海市,上海市,121.51489877625392,30.856949808191345
468,国家电网充电站(萧塘站停车场),上海市,上海市,121.4366869263445,30.96846516865232
469,特来电充电站(上海5号线延长线),上海市,上海市,121.43754470085302,30.96827175777075
470,云快充汽车充电站(汉龙通达充电站),上海市,上海市,121.43472585178463,30.97063162299358
471,上海奉贤区轨交5号线肖塘站停车场充电点(国家电网),上海市,上海市,121.43665294887089,30.9673997428512
472,星星充电汽车充电站(汇港苑),上海市,上海市,121.5086884484042,30.96166732675645
473,星星充电充电站(星星站南行贤苑),上海市,上海市,121.51171880578514,30.96486724964546
474,国家电网综星大厦电动汽车充电站,上海市,上海市,121.44619419732317,30.96937954062887
475,蔚来能源汽车充电站(蔚来目充站上海中石化广丰路站),上海市,上海市,121.48119474733431,30.958950206014133
476,度普E站快充站（奉贤区敬贤雅苑）,上海市,上海市,121.51305322234994,30.95552364148508
477,度普E站快充站(奉贤区聚贤雅苑),上海市,上海市,121.51099292527876,30.957024800061475
478,度普E站汽车充电站(奉贤区聚贤雅苑),上海市,上海市,121.51053031749848,30.956895533081305
479,度普E站汽车充电站(奉贤区敬贤雅苑),上海市,上海市,121.51300404658303,30.95558746225528
480,度普E站汽车充电站(奉贤区汇贤雅苑),上海市,上海市,121.5146195533584,30.956463567908777
481,上海市奉贤区柘林镇人民政府电动汽车充电站,上海市,上海市,121.47165965555104,30.837230261073664
482,星星充电站(奉贤区应用技术学院直流2区),上海市,上海市,121.5051504963595,30.84671930447392
483,星星充电汽车充电站(不对外开放应用技术学院8区),上海市,上海市,121.50496484394192,30.846626807427786
484,星星充电汽车充电站(不对外开放应用技术学院7区),上海市,上海市,121.50697207757904,30.845275510261203
485,星星充电汽车充电站(不对外开放应用技术学院5区),上海市,上海市,121.50469412689654,30.84366969402421
486,星星充电汽车充电站(应用技术学院),上海市,上海市,121.50523880591444,30.8467715361013
487,星星充电汽车充电站(不对外开放应用技术学院直流2区),上海市,上海市,121.50457762751756,30.844688766894656
488,星星充电充电站(星星站应用技术学院4区),上海市,上海市,121.51143762653106,30.8469845834935
489,星星汽车充电站(奉贤区应用技术学院直流1区),上海市,上海市,121.5101431619859,30.846273230563
490,星星充电汽车充电站(不对外开放应用技术学院1区),上海市,上海市,121.50883959622112,30.846139500878607
491,星星充电汽车充电站(不对外开放应用技术学院4区),上海市,上海市,121.5114376258654,30.846992578919213
492,星星充电汽车充电站(不对外开放应用技术学院直流3区),上海市,上海市,121.51121185115922,30.84684001192944
493,星星充电汽车充电站(不对外开放星星充电应用技术学院直流3区充电站),上海市,上海市,121.5112168686636,30.846840026467564
494,依威能源汽车充电站(多元家具建材广场),上海市,上海市,121.46492546586428,30.973662179934166
495,星星充电汽车充电站(景怡佳苑),上海市,上海市,121.45769113710033,30.94467108356812
